table_name,status,n_rows,n_cols,profile,institution,report_date,missing_pct,encoding_issues,date_parse_errors,type_coercion_warnings,error
	programa_minha_casa_minha_vida_pmcmv_1_2012_07_24_00_00_00_6 TEXT, 
	programa_minha_casa_minha_vida_pmcmv_1_municipio TEXT, 
	programa_minha_casa_minha_vida_pmcmv_1_municipio_1 TEXT, 
	programa_minha_casa_minha_vida_pmcmv_1_municipio_2 TEXT, 
	programa_minha_casa_minha_vida_pmcmv_1_posicao_de_contratacao_e_entrega TEXT, 
	programa_minha_casa_minha_vida_pmcmv_1_posicao_de_contratacao_e_entrega_1 TEXT, 
	programa_minha_casa_minha_vida_pmcmv_1_posicao_de_contratacao_e_entrega_2 TEXT, 
	programa_minha_casa_minha_vida_uf_municipio TEXT, 
	renda TEXT, 
	sub_table_index BIGINT, 
	source_table TEXT, 
	report_date TEXT, 
	institution TEXT, 
	profile TEXT
)

]
(Background on this error at: https://sqlalche.me/e/20/f405)"
caixa_001_2012_07_julho_bases_relatório_executivo_31072012_v2,treated,16436,40,colunar_denso,caixa,2012-07-01,4.724081284984181,,,,
caixa_001_2012_07_julho_bases_relatório_executivo_31_07_12,treated,16408,40,colunar_denso,caixa,2012-07-01,4.72056313993174,,,,
caixa_001_2012_08_agosto_base_pf_e_pj_06_08_12,treated,16524,40,colunar_denso,caixa,2012-08-01,4.735536189784556,,,,
caixa_001_2012_08_agosto_base_pf_e_pj_14_08_12,treated,16800,40,colunar_denso,caixa,2012-08-01,4.80327380952381,,,,
caixa_001_2012_08_agosto_base_pf_e_pj_20_08_12,treated,16984,40,colunar_denso,caixa,2012-08-01,4.816297691945361,,,,
caixa_001_2012_08_agosto_base_pf_e_pj_24_08_12,treated,17038,40,colunar_denso,caixa,2012-08-01,4.81864068552647,,,,
caixa_001_2012_08_agosto_bases_relatório_executivo_31_08_12,treated,17220,40,colunar_denso,caixa,2012-08-01,4.8254936120789775,,,,
caixa_001_2012_09_setembro_bases_relatório_executivo_10_09_12,treated,17408,40,colunar_denso,caixa,2012-09-01,4.862419577205882,,,,
caixa_001_2012_09_setembro_bases_relatório_executivo_15_09_12,treated,17566,40,colunar_denso,caixa,2012-09-01,4.8850051235341,,,,
caixa_001_2012_09_setembro_bases_relatório_executivo_26092012,treated,17744,40,colunar_denso,caixa,2012-09-01,4.92617222723174,,,,
caixa_001_2012_09_setembro_bases_relatório_executivo_30092012,treated,18016,40,colunar_denso,caixa,2012-09-01,5.047735346358792,,,,
caixa_001_2012_10_outubro_bases_relatório_executivo_31102012,treated,18738,40,colunar_denso,caixa,2012-10-01,4.99626427580318,,,,
caixa_001_2012_11_novembro_bases_relat_rio_executivo_12112012,treated,19036,40,colunar_denso,caixa,2012-11-01,5.045440218533305,,,,
caixa_001_2012_11_novembro_bases_relatório_executivo_28112012,treated,19398,38,colunar_denso,caixa,2012-11-01,1.3547245782256445,,,,
caixa_001_2012_12_dezembro_bases_relatório_executivo_21122012,treated,20092,38,colunar_denso,caixa,2012-12-01,5.403302702306234,,,,
caixa_001_2012_12_dezembro_bases_relatório_executivo_31122012,treated,20904,40,colunar_denso,caixa,2012-12-01,5.157625334864141,,,,
caixa_001_2013_01___janeiro_bases_relatório_executivo_31012013,treated,21308,40,colunar_denso,caixa,2013-01-01,5.207433827670359,,,,
caixa_001_2013_02___fevereiro_propostas_base_far,treated,1928,14,colunar_denso,caixa,2013-02-01,8.958209839952579,,,,
caixa_001_2013_03___março_bases_relat_rio_executivo_28032013,treated,22602,40,colunar_denso,caixa,2013-03-01,5.378063888151491,,,,
caixa_001_2013_03___março_bases_relatório_executivo_15032013,treated,22082,40,colunar_denso,caixa,2013-03-01,5.236618059958338,,,,
caixa_001_2013_04___abril_bases_relatório_executivo_30042013,treated,23046,40,colunar_denso,caixa,2013-04-01,5.2861667968411,,,,
caixa_001_2013_05___maio_bases_relat_rio_executivo_150513,treated,23314,40,colunar_denso,caixa,2013-05-01,5.309041777472763,,,,
caixa_001_2013_12___dezembro_bases_relat_rio_executivo,treated,29888,40,colunar_denso,caixa,2013-12-01,4.997490631691648,,,,
caixa_001_2014_11_novembro_bases_relatório_executivo_15112014,treated,35188,40,colunar_denso,caixa,2014-11-01,5.270262589519154,,,,
caixa_001_2014_11_novembro_bases_relatório_executivo_30112014,treated,35532,40,colunar_denso,caixa,2014-11-01,5.290723854553642,,,,
caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,treated,36597,39,colunar_denso,caixa,2015-01-01,7.618250900487149,,,,
caixa_001_2015_02_fevereiro_bases_relatório_executivo_28022015,treated,36705,39,colunar_denso,caixa,2015-02-01,7.625035365125271,,,,
caixa_001_2015_03_marco_bases_relatório_executivo_31032015,treated,36883,39,colunar_denso,caixa,2015-03-01,7.6346756931308075,,,,
caixa_001_2015_04_abril_bases_relatório_executivo_30042015,treated,36882,39,colunar_denso,caixa,2015-04-01,7.979988848705295,,,,
caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,treated,37096,39,colunar_denso,caixa,2015-04-01,7.999756695033813,,,,
caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,treated,37331,38,colunar_denso,caixa,2015-05-01,8.199196660317586,,,,
caixa_001_2015_06_junho_bases_relatório_executivo_30062015,treated,37603,38,colunar_denso,caixa,2015-06-01,8.197974125804631,,,,
caixa_001_2015_06_junho_bext_30062015,treated,505104,27,colunar_denso,caixa,2015-06-01,0.0,,,,
caixa_001_2015_07_julho_bases_relatório_executivo_31072015,treated,37977,39,colunar_denso,caixa,2015-07-01,8.02442503998709,,,,
caixa_001_2015_07_julho_min_cidades_pf_pf,treated,153170,20,colunar_denso,caixa,2015-07-01,0.0,,,,
caixa_001_2015_07_julho_min_cidades_pj,treated,1992,25,colunar_denso,caixa,2015-07-01,0.0,,,,
caixa_001_2015_07_julho_min_cidades_pj_pf,treated,213794,18,colunar_denso,caixa,2015-07-01,0.0,,,,
caixa_001_2015_10_outubro_bases_relatório_executivo_31102015,treated,38635,39,colunar_denso,caixa,2015-10-01,7.972975215113173,,,,
caixa_001_2015_10_outubro_bext_31102015,treated,526740,27,colunar_denso,caixa,2015-10-01,0.0,,,,
caixa_001_2015_11_novembro_bases_relatório_executivo_30112015,treated,38897,39,colunar_denso,caixa,2015-11-01,7.953813589209635,,,,
caixa_001_2015_datas_entregas_pj_mcmv_30062015,treated,98955,6,lookup,caixa,,16.666666666666664,,,,
caixa_001_2016_02_fevereiro_relatorio_cidades_20160229_v2,treated,533706,27,colunar_denso,caixa,2016-02-01,0.0,,,,
caixa_001_2016_bases_relatório_executivo_30042016,treated,40053,45,colunar_denso,caixa,,19.45827334337558,,,,
caixa_001_2016_bext_30042016,treated,548374,27,colunar_denso,caixa,,3.7037037037037033,,,,
caixa_001_2016_bext_31102016,discarded,0,0,vazia,caixa,,0.0,0,0,0,
caixa_001_2016_grafico_mcmv_31082016,treated,4,7,sub_tabelas_3,caixa,,14.285714285714285,,,,
caixa_001_2017_contratação_por_uf_nov_2017,treated,225,12,colunar_denso,caixa,,8.333333333333332,,,,
caixa_002_2015_07_julho_bext_31072015,treated,510334,27,colunar_denso,caixa,2015-07-01,0.0,,,,
caixa_002_2015_08_agosto_bases_relatório_executivo_12082015,treated,37997,39,colunar_denso,caixa,2015-08-01,8.020336288357448,,,,
caixa_002_2015_08_agosto_bases_relatório_executivo_31082015,treated,38245,39,colunar_denso,caixa,2015-08-01,8.018209184374696,,,,
caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,treated,39199,39,colunar_denso,caixa,2015-12-01,7.950098151378797,,,,
caixa_002_2015_12_dezembro_bext_31122015,treated,531575,26,colunar_denso,caixa,2015-12-01,0.00004341235588,,,,
caixa_002_2016_08_agosto_bases_relatório_executivo_31082016,treated,42055,45,colunar_denso,caixa,2016-08-01,13.547233120648885,,,,
caixa_002_2016_bases_relatório_executivo_31122016,treated,42671,45,colunar_denso,caixa,,17.52181419074625,,,,
caixa_002_2016_bext_31122016,treated,565557,26,colunar_denso,caixa,,3.846194650039356,,,,
caixa_002_2017_bases_relat_rio_executivo_abr2017,treated,43343,45,colunar_denso,caixa,,15.500388374900984,,,,
caixa_002_2017_bases_relat_rio_executivo_ago2017,treated,44755,45,colunar_denso,caixa,,15.554562494569199,,,,
caixa_002_2017_bases_relat_rio_executivo_fev2017,treated,42861,45,colunar_denso,caixa,,15.512626085874492,,,,
caixa_002_2017_bases_relatório_executivo_dez17,treated,47883,45,colunar_denso,caixa,,15.46069470259684,,,,
caixa_002_2017_bext_abr2017,treated,569426,27,colunar_denso,caixa,,3.7037037037037033,,,,
caixa_002_2017_bext_ago2017,treated,578078,27,colunar_denso,caixa,,3.7037037037037033,,,,
caixa_002_2017_bext_dez17,treated,584348,27,colunar_denso,caixa,,3.7037037037037033,,,,
caixa_002_2017_bext_fev2017,treated,567468,27,colunar_denso,caixa,,3.7037037037037033,,,,
caixa_002_2018_bases_relat_rio_executivo_abr2018,treated,51145,45,colunar_denso,caixa,,17.3978992189961,,,,
caixa_002_2018_bases_relat_rio_executivo_abr2018_v2,treated,51145,45,colunar_denso,caixa,,15.771673129772651,,,,
caixa_002_2018_bases_relat_rio_executivo_jun2018,treated,51957,45,colunar_denso,caixa,,15.67360188874133,,,,
caixa_002_2018_bases_relat_rio_executivo_mai2018,treated,51545,45,colunar_denso,caixa,,15.714984749032668,,,,
caixa_002_2018_bases_relat_rio_executivo_mar18,treated,49153,45,colunar_denso,caixa,,15.401840511599834,,,,
caixa_002_2018_bases_relatório_executivo_ago2018,treated,52839,45,colunar_denso,caixa,,14.174000264955808,,,,
caixa_002_2018_bext_abr18,treated,590228,27,colunar_denso,caixa,,3.7037037037037033,,,,
caixa_002_2018_bext_ago18,treated,600794,27,colunar_denso,caixa,,3.7037037037037033,,,,
caixa_002_2018_bext_jun18,treated,594684,27,colunar_denso,caixa,,3.7037037037037033,,,,
caixa_002_2018_bext_mai18,treated,592670,27,colunar_denso,caixa,,3.7037037037037033,,,,
caixa_002_2018_bext_mar18,treated,587988,27,colunar_denso,caixa,,3.7037037037037033,,,,
caixa_002_2018_novo_relat_rio_executivo,discarded,0,0,dados_sem_utilidade,caixa,,0.0,0,0,0,
caixa_003_2017_bases_relat_rio_executivo_31012017,treated,42819,45,colunar_denso,caixa,,14.547488005065249,,,,
caixa_003_2017_bases_relat_rio_executivo_jul2017,treated,44357,45,colunar_denso,caixa,,15.550946487213594,,,,
caixa_003_2017_bases_relat_rio_executivo_jun2017,treated,43741,45,colunar_denso,caixa,,15.481279958543853,,,,
caixa_003_2017_bases_relat_rio_executivo_mai2017,treated,43689,45,colunar_denso,caixa,,15.517305398511194,,,,
caixa_003_2017_bases_relat_rio_executivo_mar2017,treated,42989,45,colunar_denso,caixa,,15.494041111292036,,,,
caixa_003_2017_bases_relat_rio_executivo_nov17,treated,47523,45,colunar_denso,caixa,,15.465400379231578,,,,
caixa_003_2017_bext_jan_2017,treated,567468,27,colunar_denso,caixa,,3.7037037037037033,,,,
caixa_003_2017_bext_jul2017,treated,569426,27,colunar_denso,caixa,,3.7037037037037033,,,,
caixa_003_2017_bext_mai2017,treated,569426,27,colunar_denso,caixa,,3.7037037037037033,,,,
caixa_003_2017_bext_mar2017,treated,569426,27,colunar_denso,caixa,,3.7037037037037033,,,,
caixa_003_2017_bext_out2017,treated,583308,27,colunar_denso,caixa,,3.7037037037037033,,,,
ecente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02_correcao,treated,2576,39,colunar_denso,unknown,2024-07-01,15.117853161331421,,,,
elatorio_executivo_31102014_bases_relatório_executivo_31102014,treated,34270,40,colunar_denso,unknown,,7.6771228479719875,,,,
historico_recente_202406_snh_pmcmv_dados_prioritarios_af_bb,treated,2576,37,colunar_denso,unknown,,13.389709585361759,,,,
historico_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa,treated,24392,28,colunar_denso,unknown,,15.894555591997376,,,,
historico_recente_202407_snh_pmcmv_dados_prioritarios_af_caixa,treated,24452,30,colunar_denso,unknown,,21.501172364905393,,,,
historico_recente_202409_snh_pmcmv_dados_prioritarios_af_caixa,treated,24922,30,colunar_denso,unknown,,24.02535912045582,,,,
historico_recente_202410_snh_pmcmv_dados_prioritarios_af_caixa,treated,25710,37,colunar_denso,unknown,,14.069191712132204,,,,
historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,treated,2576,41,colunar_denso,unknown,,23.420693834267535,,,,
historico_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa,treated,25328,44,colunar_denso,unknown,,16.006001263423876,,,,
historico_recente_202412_snh_pmcmv_dados_prioritarios_af_caixa,treated,25668,44,colunar_denso,unknown,,12.92837207984473,,,,
historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,treated,2576,39,colunar_denso,unknown,2024-10-01,17.755613951266124,,,,
historico_recente_202501_snh_pmcmv_dados_prioritarios_af_caixa,treated,25888,44,colunar_denso,unknown,,13.983839476345658,,,,
historico_recente_202502_snh_pmcmv_dados_prioritarios_af_caixa,treated,26072,44,colunar_denso,unknown,,12.444036095846467,,,,
historico_recente_202503_snh_pmcmv_dados_prioritarios_af_bb,treated,2576,39,colunar_denso,unknown,,19.505494505494507,,,,
historico_recente_202503_snh_pmcmv_dados_prioritarios_af_caixa,treated,26288,44,colunar_denso,unknown,,12.342824932219333,,,,
historico_recente_202504_snh_pmcmv_dados_prioritarios_af_caixa,treated,26704,44,colunar_denso,unknown,,10.799369519036984,,,,
historico_recente_202505_snh_pmcmv_dados_prioritarios_af_bb,treated,2576,39,colunar_denso,unknown,,19.505494505494507,,,,
historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,treated,27308,44,colunar_denso,unknown,,8.369175865880129,,,,
historico_recente_202506_snh_pmcmv_dados_prioritarios_af_bb,treated,2576,39,colunar_denso,unknown,,19.485586876891226,,,,
historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,treated,27718,44,colunar_denso,unknown,,8.434788027471482,,,,
historico_recente_202507_snh_pmcmv_dados_prioritarios_af_bb,treated,2576,39,colunar_denso,unknown,,19.603041885650583,,,,
historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,treated,28038,45,colunar_denso,unknown,,10.473246625611274,,,,
historico_recente_202508_snh_pmcmv_dados_prioritarios_af_bb,treated,2576,39,colunar_denso,unknown,,19.5970695970696,,,,
historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,treated,28532,45,colunar_denso,unknown,,10.566537377136004,,,,
historico_recente_202509_snh_pmcmv_dados_prioritarios_af_bb,treated,2576,39,colunar_denso,unknown,,19.612995699952222,,,,
historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,treated,29042,45,colunar_denso,unknown,,10.59461775665894,,,,
historico_recente_202510_snh_pmcmv_dados_prioritarios_af_bb,treated,2576,39,colunar_denso,unknown,,19.565217391304348,,,,
historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,treated,29624,45,colunar_denso,unknown,,10.530650823656494,,,,
historico_recente_202511_snh_pmcmv_dados_prioritarios_af_caixa,treated,29686,45,colunar_denso,unknown,,10.57887369279945,,,,
historico_recente_202512_snh_pmcmv_dados_prioritarios_af_bb,treated,2576,39,colunar_denso,unknown,,19.575171205605987,,,,
historico_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa,treated,29826,45,colunar_denso,unknown,,8.402810374244693,,,,
historico_recente_2025_01_snh_pmcmv_dados_prioritarios_af_bb,treated,2576,41,colunar_denso,unknown,2025-01-01,20.97598848659294,,,,
historico_recente_202601_snh_pmcmv_dados_prioritarios_af_bb,treated,2576,39,colunar_denso,unknown,,19.569198917025005,,,,
historico_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa,treated,29846,45,colunar_denso,unknown,,8.224143194323453,,,,
historico_recente_202602_snh_pmcmv_dados_prioritarios_af_bb,treated,2576,39,colunar_denso,unknown,,19.571189679885332,,,,
historico_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa,treated,29866,45,colunar_denso,unknown,,8.208218933458337,,,,
historico_recente_202603_snh_pmcmv_dados_prioritarios_af_bb,treated,2576,39,colunar_denso,unknown,,19.55526357700271,,,,
historico_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa,treated,29906,45,colunar_denso,unknown,,8.282990406978904,,,,
ixa_001_2012_01_janeiro_pmcmv_relatorio_executivo_13012012_base,treated,8006,14,colunar_denso,unknown,2012-01-01,0.0017843760037115019,,,,
ixa_001_2012_01_janeiro_pmcmv_relatorio_executivo_31012012_base,treated,8208,14,colunar_denso,unknown,2012-01-01,0.0,,,,
mbro_2009_relatorio_automatizado_31dez09final_com_base_valor_mc,treated,43,13,sub_tabelas_3,unknown,,45.97495527728086,,,,
o_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22566,10,event_level,caixa,,10.0,,,,
o_recente_202407_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22584,10,event_level,caixa,,16.457669146298265,,,,
o_recente_202408_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22604,11,event_level,caixa,,14.964366725117035,,,,
o_recente_202409_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22764,10,event_level,caixa,,16.454050254788264,,,,
o_recente_202410_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22778,10,event_level,caixa,,16.45271753446308,,,,
o_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22634,10,event_level,caixa,,10.0,,,,
o_recente_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22670,10,event_level,caixa,,16.464049404499338,,,,
o_recente_202501_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22692,10,event_level,caixa,,16.461307949938302,,,,
o_recente_202502_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22706,10,event_level,caixa,,16.463489826477584,,,,
o_recente_202504_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22730,10,event_level,caixa,,16.461944566652,,,,
o_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22744,10,event_level,caixa,,16.46236370031657,,,,
o_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22762,10,event_level,caixa,,16.46076794657763,,,,
o_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22766,10,event_level,caixa,,16.46138979179478,,,,
o_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22794,10,event_level,caixa,,16.457839782398878,,,,
o_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22818,10,event_level,caixa,,16.458935927776317,,,,
o_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22844,10,event_level,caixa,,16.455086674838032,,,,
o_recente_202511_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22920,10,event_level,caixa,,16.464223385689355,,,,
o_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,22982,10,event_level,caixa,,16.465929858149856,,,,
o_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,23080,10,event_level,caixa,,16.474003466204508,,,,
o_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,23094,10,event_level,caixa,,16.473542911578765,,,,
o_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa_entregas,treated,23150,10,event_level,caixa,,16.476889848812096,,,,
storico_recente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02,treated,2576,39,colunar_denso,unknown,2024-07-01,15.20345596432553,,,,
xa_001_2012_04_abril_2012_04_18_5a_propostas_recebidas_18042012,treated,4402,14,colunar_denso,unknown,2012-04-01,0.0,,,,
